timestamp,rnti,cqi,ri,dl_mcs,ul_mcs,dl_brate_bps,ul_brate_bps,pusch_snr_db,pusch_rsrp_db,phr,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,slice_name,f1ap_id
1779805877.689,17922,8,1,12,27,143744.0,243200.0,30.4,-15.0,0,109,0,0,0,2,42,CRITICAL,0
1779805877.689,17926,5,1,11,27,5270144.0,359248.0,30.0,-14.5,0,999,1,0,0,6,31,PERFORMANCE,1
1779805877.689,17927,6,1,0,27,0.0,4864.0,30.3,-19.5,0,0,0,0,0,0,25,BUSINESS,2
1779805878.689,17922,8,1,13,27,142416.0,243200.0,30.9,-14.9,0,103,0,0,0,2,40,CRITICAL,0
1779805878.689,17926,5,1,13,27,5729792.0,510640.0,33.2,-10.4,0,951,1,0,0,6,30,PERFORMANCE,1
1779805878.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805879.689,17922,8,1,13,27,129792.0,243200.0,30.7,-15.0,0,103,0,0,0,2,40,CRITICAL,0
1779805879.689,17926,5,1,14,25,6340832.0,489816.0,25.7,-17.8,0,940,2,0,0,6,30,PERFORMANCE,1
1779805879.689,17927,5,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805880.689,17922,8,1,13,27,128527.99999999999,243072.0,30.9,-14.9,0,102,0,0,0,2,40,CRITICAL,0
1779805880.689,17926,5,1,15,26,5929656.0,435176.0,29.2,-15.9,0,838,1,0,0,6,30,PERFORMANCE,1
1779805880.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805881.689,17922,8,1,13,27,115544.0,233472.0,30.6,-14.6,0,93,0,0,0,2,40,CRITICAL,0
1779805881.689,17926,5,1,15,26,7211008.0,335400.0,28.5,-18.7,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805881.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805882.689,17922,8,1,14,27,128440.0,243200.0,30.3,-14.7,0,102,0,0,0,2,40,CRITICAL,0
1779805882.689,17926,5,1,15,27,6631624.0,481584.0,33.7,-8.0,0,925,0,0,0,6,30,PERFORMANCE,1
1779805882.689,17927,5,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805883.689,17922,8,1,15,27,165784.0,281600.0,29.3,-15.2,0,104,0,0,0,2,40,CRITICAL,0
1779805883.689,17926,5,1,15,27,7219200.0,455848.0,33.4,-7.9,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805883.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805884.689,17922,8,1,14,27,148624.0,257664.0,30.8,-14.5,0,103,0,0,0,2,40,CRITICAL,0
1779805884.689,17926,5,1,15,27,6321504.0,400144.0,30.9,-12.8,0,881,0,0,0,6,30,PERFORMANCE,1
1779805884.689,17927,6,1,1,0,544.0,0.0,0,-99.9,0,5,0,0,0,0,29,BUSINESS,2
1779805885.689,17922,8,1,14,27,133200.0,233472.0,30.0,-14.0,0,98,4,0,0,2,40,CRITICAL,0
1779805885.689,17926,5,1,14,27,7017600.0,430488.0,31.4,-12.2,0,997,3,0,0,6,30,PERFORMANCE,1
1779805885.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805886.689,17922,8,1,13,27,127304.0,238336.0,30.9,-14.7,0,100,2,0,0,2,40,CRITICAL,0
1779805886.689,17926,5,1,14,27,5678728.0,469768.0,30.4,-14.3,0,827,13,0,0,6,30,PERFORMANCE,1
1779805886.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805887.689,17922,8,1,13,27,129168.0,243200.0,30.4,-14.9,0,102,0,0,0,2,40,CRITICAL,0
1779805887.689,17926,5,1,6,27,3101096.0,355456.0,30.5,-11.0,0,948,52,0,0,6,30,PERFORMANCE,1
1779805887.689,17927,6,1,0,27,0.0,4864.0,31.8,-17.9,0,0,0,0,0,0,29,BUSINESS,2
1779805888.689,17922,8,1,13,27,132200.0,243200.0,30.6,-14.9,0,105,0,0,0,2,40,CRITICAL,0
1779805888.689,17926,5,1,1,26,815040.0,320128.0,27.9,-17.4,0,969,31,0,0,6,30,PERFORMANCE,1
1779805888.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805889.689,17922,8,1,14,27,138384.0,243200.0,30.6,-14.9,0,102,0,0,0,2,40,CRITICAL,0
1779805889.689,17926,5,1,0,24,465208.0,347792.0,23.2,-20.4,0,898,102,0,0,6,30,PERFORMANCE,1
1779805889.689,17927,7,1,0,27,0.0,4864.0,24.6,-24.9,0,0,0,0,0,0,29,BUSINESS,2
1779805890.689,17922,8,1,14,27,140808.0,243200.0,30.3,-15.0,0,101,0,0,0,2,40,CRITICAL,0
1779805890.689,17926,5,1,0,27,469072.0,340432.0,28.8,-13.8,0,912,88,0,0,6,30,PERFORMANCE,1
1779805890.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805891.689,17922,8,1,14,27,150496.0,245120.0,30.6,-15.2,0,107,1,0,0,2,40,CRITICAL,0
1779805891.689,17926,5,1,1,25,541752.0,476064.0,26.5,-16.8,0,882,45,0,0,6,30,PERFORMANCE,1
1779805891.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805892.689,17922,8,1,14,27,139896.0,243200.0,30.6,-15.3,0,103,0,0,0,2,40,CRITICAL,0
1779805892.689,17926,5,1,1,24,580232.0,463040.0,26.7,-19.5,0,939,27,0,0,6,30,PERFORMANCE,1
1779805892.689,17927,5,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805893.689,17922,8,1,14,27,138888.0,243200.0,30.4,-15.4,0,103,0,0,0,2,40,CRITICAL,0
1779805893.689,17926,5,1,2,27,1187144.0,520384.0,29.8,-17.1,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805893.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805894.689,17922,8,1,14,27,137120.0,243200.0,30.2,-15.5,0,103,0,0,0,2,40,CRITICAL,0
1779805894.689,17926,5,1,4,27,2031680.0,518847.99999999994,31.6,-14.0,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805894.689,17927,6,1,1,23,144.0,4096.0,23.2,-27.2,0,2,0,0,0,0,29,BUSINESS,2
1779805895.689,17922,8,1,15,27,131264.0,230528.0,29.2,-15.6,0,97,3,0,0,2,40,CRITICAL,0
1779805895.689,17926,5,1,5,26,2948096.0,469160.0,31.5,-6.6,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805895.689,17927,7,1,3,22,368.0,0.0,21.9,-19.1,0,2,0,0,0,0,29,BUSINESS,2
1779805896.689,17922,8,1,14,27,136920.0,243200.0,30.9,-15.1,0,101,1,0,0,2,40,CRITICAL,0
1779805896.689,17926,5,1,7,27,3053832.0,488240.0,31.4,-12.3,0,850,0,0,0,6,30,PERFORMANCE,1
1779805896.689,17927,5,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805897.689,17922,8,1,14,27,138424.0,235392.0,30.2,-14.7,0,99,2,0,0,2,40,CRITICAL,0
1779805897.689,17926,5,1,8,26,3953216.0,526504.0,29.1,-16.9,0,938,0,0,0,6,30,PERFORMANCE,1
1779805897.689,17927,6,1,0,22,0.0,4608.0,31.7,-13.4,0,0,0,0,0,0,29,BUSINESS,2
1779805898.689,17922,8,1,14,27,132472.0,240256.0,30.2,-15.0,0,99,3,0,0,2,38,CRITICAL,0
1779805898.689,17926,5,1,10,27,4292008.0,552888.0,31.4,-13.5,0,888,0,0,0,6,29,PERFORMANCE,1
1779805898.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805899.689,17922,7,1,11,27,117416.0,238336.0,30.0,-13.8,0,98,1,0,0,2,38,CRITICAL,0
1779805899.689,17926,5,1,12,27,4997208.0,405392.0,31.6,-11.4,0,924,0,0,0,6,29,PERFORMANCE,1
1779805899.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805900.689,17922,7,1,12,27,126352.0,243200.0,31.7,-12.1,0,103,0,0,0,2,38,CRITICAL,0
1779805900.689,17926,5,1,13,27,5488016.0,532576.0,31.9,-7.9,0,869,0,0,0,6,29,PERFORMANCE,1
1779805900.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805901.689,17922,7,1,12,27,127104.0,243200.0,30.1,-13.8,0,103,1,0,0,2,38,CRITICAL,0
1779805901.689,17926,5,1,15,27,6295856.0,522888.00000000006,30.1,-11.9,0,900,1,0,0,6,29,PERFORMANCE,1
1779805901.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805902.69,17922,7,1,12,27,121760.0,238336.0,31.1,-13.4,0,100,1,0,0,2,35,CRITICAL,0
1779805902.69,17926,5,1,15,26,6412976.0,422752.0,28.8,-17.2,0,902,0,0,0,6,30,PERFORMANCE,1
1779805902.69,17927,6,1,0,27,0.0,9728.0,31.5,-16.2,0,0,0,0,0,0,30,BUSINESS,2
1779805903.689,17922,7,1,12,27,117520.0,243200.0,31.1,-13.5,0,100,0,0,0,2,35,CRITICAL,0
1779805903.689,17926,5,1,15,15,5125704.0,306216.0,17.7,-30.4,0,729,0,0,0,6,30,PERFORMANCE,1
1779805903.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805904.689,17922,8,1,14,27,127520.0,235392.0,31.2,-13.5,0,97,2,0,0,2,35,CRITICAL,0
1779805904.689,17926,5,1,15,19,7219200.0,254896.0,21.9,-27.3,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805904.689,17927,9,1,0,27,0.0,4864.0,34.0,-10.1,0,0,0,0,0,0,30,BUSINESS,2
1779805905.689,17922,8,1,14,27,132104.0,242176.0,30.6,-12.6,0,99,5,0,0,2,35,CRITICAL,0
1779805905.689,17926,5,1,15,17,6478848.0,259064.00000000003,20.2,-29.4,0,902,0,0,0,6,30,PERFORMANCE,1
1779805905.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805906.689,17922,8,1,14,27,118168.0,243200.0,29.9,-11.8,0,102,0,0,0,2,35,CRITICAL,0
1779805906.689,17926,5,1,15,19,7219200.0,246600.0,21.9,-27.9,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805906.689,17927,8,1,0,27,0.0,4864.0,29.5,-21.3,0,0,0,0,0,0,30,BUSINESS,2
1779805907.689,17922,8,1,14,27,89824.0,243200.0,31.1,-11.6,0,100,0,0,0,2,35,CRITICAL,0
1779805907.689,17926,5,1,15,18,6831312.0,183568.0,21.1,-28.4,0,949,0,0,0,6,30,PERFORMANCE,1
1779805907.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805908.689,17922,8,1,14,27,93984.0,243200.0,29.3,-12.1,0,101,0,0,0,2,37,CRITICAL,0
1779805908.689,17926,5,1,15,18,6812816.0,234176.0,20.8,-28.5,0,947,0,0,0,6,27,PERFORMANCE,1
1779805908.689,17927,8,1,0,27,0.0,4864.0,27.0,-22.1,0,0,0,0,0,0,30,BUSINESS,2
1779805909.689,17922,8,1,15,27,98400.0,243200.0,29.3,-12.0,0,100,0,0,0,2,37,CRITICAL,0
1779805909.689,17926,5,1,15,18,6834736.0,226976.0,21.1,-28.4,0,950,0,0,0,6,27,PERFORMANCE,1
1779805909.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805910.689,17922,8,1,15,27,101176.0,243200.0,29.2,-11.9,0,100,0,0,0,2,37,CRITICAL,0
1779805910.689,17926,5,1,15,18,6864432.0,251360.0,21.4,-28.2,0,954,0,0,0,6,27,PERFORMANCE,1
1779805910.689,17927,6,1,0,27,0.0,4864.0,32.8,-19.0,0,0,0,0,0,0,30,BUSINESS,2
1779805911.689,17922,8,1,15,27,101592.0,243200.0,29.2,-11.9,0,103,1,0,0,2,37,CRITICAL,0
1779805911.689,17926,5,1,15,18,6979504.0,229888.0,21.3,-28.1,0,969,0,0,0,6,27,PERFORMANCE,1
1779805911.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805912.69,17922,9,1,15,27,102320.0,243200.0,29.3,-11.9,0,100,0,0,0,2,40,CRITICAL,0
1779805912.69,17926,5,1,15,18,6744824.0,235648.0,21.1,-28.2,0,936,0,0,0,6,30,PERFORMANCE,1
1779805912.69,17927,6,1,0,27,0.0,4864.0,29.9,-20.5,0,0,0,0,0,0,29,BUSINESS,2
1779805913.689,17922,9,1,15,27,100848.0,243200.0,29.2,-12.0,0,100,1,0,0,2,40,CRITICAL,0
1779805913.689,17926,5,1,15,19,7219200.0,249096.0,21.8,-28.0,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805913.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805914.69,17922,9,1,16,27,103840.0,243200.0,29.6,-11.9,0,100,0,0,0,2,40,CRITICAL,0
1779805914.69,17926,5,1,15,18,6464048.0,245088.0,21.5,-28.2,0,901,0,0,0,6,30,PERFORMANCE,1
1779805914.69,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805915.689,17922,9,1,16,27,104640.0,243200.0,29.5,-11.9,0,101,1,0,0,2,40,CRITICAL,0
1779805915.689,17926,5,1,15,18,7013760.0,223504.0,21.4,-28.1,0,972,0,0,0,6,30,PERFORMANCE,1
1779805915.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805916.689,17922,9,1,15,27,104528.0,243200.0,29.7,-11.9,0,101,2,0,0,2,40,CRITICAL,0
1779805916.689,17926,5,1,15,19,5220384.0,211416.0,21.7,-27.9,0,739,0,0,0,6,30,PERFORMANCE,1
1779805916.689,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805917.689,17922,9,1,15,27,107584.0,243200.0,29.2,-11.9,0,101,2,0,0,2,40,CRITICAL,0
1779805917.689,17926,5,1,15,18,7219200.0,225072.0,21.2,-27.8,0,1000,0,0,0,6,30,PERFORMANCE,1
1779805917.689,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,29,BUSINESS,2
1779805918.689,17922,9,1,15,27,105400.0,243200.0,29.5,-12.0,0,102,0,0,0,2,38,CRITICAL,0
1779805918.689,17926,5,1,15,19,6380240.0,220640.0,21.5,-27.9,0,888,0,0,0,6,26,PERFORMANCE,1
1779805918.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805919.689,17922,9,1,15,27,103952.0,243200.0,29.4,-12.1,0,100,0,0,0,2,38,CRITICAL,0
1779805919.689,17926,5,1,15,19,7219200.0,228504.0,21.5,-27.8,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805919.689,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805920.689,17922,9,1,16,27,104144.0,243200.0,29.6,-12.0,0,100,2,0,0,2,38,CRITICAL,0
1779805920.689,17926,5,1,15,19,6404928.0,210960.0,21.7,-27.9,0,892,0,0,0,6,26,PERFORMANCE,1
1779805920.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805921.689,17922,9,1,15,27,101176.0,243200.0,29.2,-12.0,0,100,0,0,0,2,38,CRITICAL,0
1779805921.689,17926,5,1,15,19,7219200.0,217600.0,21.7,-27.9,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805921.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805922.689,17922,9,1,15,27,106496.0,243200.0,29.3,-12.0,0,104,2,0,0,2,39,CRITICAL,0
1779805922.689,17926,5,1,15,19,6526376.0,208752.0,21.5,-27.8,0,909,0,0,0,6,26,PERFORMANCE,1
1779805922.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805923.689,17922,9,1,15,27,103952.0,243200.0,29.3,-12.0,0,100,0,0,0,2,39,CRITICAL,0
1779805923.689,17926,5,1,15,19,7219200.0,321608.0,21.6,-27.8,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805923.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805924.689,17922,9,1,15,27,103248.0,243200.0,29.8,-12.2,0,100,1,0,0,2,39,CRITICAL,0
1779805924.689,17926,5,1,15,19,6447320.0,277656.0,21.6,-27.8,0,898,0,0,0,6,26,PERFORMANCE,1
1779805924.689,17927,9,1,0,27,0.0,4864.0,31.7,-19.0,0,0,0,0,0,0,30,BUSINESS,2
1779805925.689,17922,9,1,15,27,100792.0,238336.0,29.1,-12.1,0,98,2,0,0,2,39,CRITICAL,0
1779805925.689,17926,5,1,15,19,7219200.0,215048.0,21.7,-27.9,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805925.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805926.689,17922,9,1,15,27,100688.0,243200.0,29.4,-12.0,0,100,0,0,0,2,39,CRITICAL,0
1779805926.689,17926,5,1,15,19,6432040.0,215480.0,21.2,-28.0,0,896,0,0,0,6,26,PERFORMANCE,1
1779805926.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805927.69,17922,9,1,15,27,97168.0,233472.0,29.1,-12.0,0,96,2,0,0,2,39,CRITICAL,0
1779805927.69,17926,5,1,15,19,7219200.0,197776.0,21.5,-27.9,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805927.69,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805928.69,17922,9,1,15,27,102864.0,243200.0,29.7,-12.0,0,100,0,0,0,2,39,CRITICAL,0
1779805928.69,17926,5,1,15,18,6433664.0,207448.0,21.3,-28.0,0,899,0,0,0,6,26,PERFORMANCE,1
1779805928.69,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805929.69,17922,9,1,15,27,101152.0,238208.0,29.3,-12.0,0,99,2,0,0,2,39,CRITICAL,0
1779805929.69,17926,5,1,15,19,7219200.0,224128.0,21.6,-27.9,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805929.69,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805930.69,17922,9,1,15,27,98832.0,243200.0,29.4,-12.0,0,98,0,0,0,2,39,CRITICAL,0
1779805930.69,17926,5,1,15,19,6445944.0,224600.0,21.7,-27.9,0,899,0,0,0,6,26,PERFORMANCE,1
1779805930.69,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805931.689,17922,9,1,15,27,96896.0,238336.0,29.2,-12.1,0,96,2,0,0,2,39,CRITICAL,0
1779805931.689,17926,5,1,15,19,7219200.0,198912.0,21.6,-28.0,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805931.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805932.689,17922,9,1,15,27,99920.0,243200.0,29.6,-12.0,0,98,0,0,0,2,41,CRITICAL,0
1779805932.689,17926,5,1,15,19,6281656.0,220696.0,21.7,-28.0,0,876,0,0,0,6,27,PERFORMANCE,1
1779805932.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805933.689,17922,9,1,15,27,100064.0,238336.0,29.4,-12.0,0,98,1,0,0,2,41,CRITICAL,0
1779805933.689,17926,5,1,15,18,7219200.0,205400.0,21.6,-27.9,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805933.689,17927,9,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805934.689,17922,9,1,15,27,99024.0,238336.0,29.4,-12.0,0,98,2,0,0,2,41,CRITICAL,0
1779805934.689,17926,5,1,15,18,6441376.0,218072.0,21.3,-28.1,0,898,0,0,0,6,27,PERFORMANCE,1
1779805934.689,17927,8,1,0,27,0.0,4864.0,29.2,-20.8,0,0,0,0,0,0,30,BUSINESS,2
1779805935.69,17922,9,1,15,27,99872.0,243200.0,29.1,-12.0,0,100,0,0,0,2,41,CRITICAL,0
1779805935.69,17926,5,1,15,17,7219200.0,191008.0,21.3,-28.2,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805935.69,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805936.69,17922,9,1,15,27,99056.0,238336.0,30.0,-11.4,0,98,1,0,0,2,41,CRITICAL,0
1779805936.69,17926,5,1,15,17,5028128.0,209128.0,21.1,-28.6,0,713,0,0,0,6,27,PERFORMANCE,1
1779805936.69,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805937.689,17922,9,1,16,27,101040.0,238336.0,30.2,-11.5,0,98,2,0,0,2,41,CRITICAL,0
1779805937.689,17926,5,1,15,19,7219200.0,213320.0,21.8,-27.9,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805937.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805938.689,17922,9,1,16,27,103680.0,243200.0,31.1,-11.7,0,100,0,0,0,2,39,CRITICAL,0
1779805938.689,17926,5,1,15,24,6404176.0,257959.99999999997,23.8,-25.8,0,894,0,0,0,6,26,PERFORMANCE,1
1779805938.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805939.689,17922,9,1,16,27,104192.0,238336.0,30.6,-12.6,0,98,1,0,0,2,39,CRITICAL,0
1779805939.689,17926,5,1,15,19,7219200.0,198960.0,21.7,-27.9,0,1000,0,0,0,6,26,PERFORMANCE,1
1779805939.689,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805940.689,17922,9,1,16,27,99936.0,233472.0,30.0,-12.9,0,96,4,0,0,2,39,CRITICAL,0
1779805940.689,17926,5,1,15,18,6718936.0,237136.0,21.4,-28.1,0,932,0,0,0,6,26,PERFORMANCE,1
1779805940.689,17927,8,1,4,0,536.0,0.0,0,-99.9,0,2,0,0,0,0,30,BUSINESS,2
1779805941.69,17922,9,1,16,27,104768.0,243200.0,30.7,-12.7,0,100,0,0,0,2,39,CRITICAL,0
1779805941.69,17926,5,1,15,14,6921768.0,218000.0,19.2,-30.4,0,962,0,0,0,6,26,PERFORMANCE,1
1779805941.69,17927,7,1,0,27,0.0,9728.0,31.7,-15.5,0,0,0,0,0,0,30,BUSINESS,2
1779805942.69,17922,9,1,16,27,99152.0,233472.0,30.4,-13.2,0,96,2,0,0,2,41,CRITICAL,0
1779805942.69,17926,5,1,15,5,6893608.0,276720.0,11.6,-36.7,0,958,0,0,0,6,27,PERFORMANCE,1
1779805942.69,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805943.69,17922,9,1,16,27,122712.0,243200.0,29.6,-15.2,0,100,2,0,0,2,41,CRITICAL,0
1779805943.69,17926,5,1,15,7,7219200.0,276000.0,14.5,-35.1,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805943.69,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805944.69,17922,9,1,16,27,112384.0,243200.0,29.2,-14.7,0,100,0,0,0,2,41,CRITICAL,0
1779805944.69,17926,5,1,15,8,6625056.0,231856.0,15.7,-34.3,0,925,0,0,0,6,27,PERFORMANCE,1
1779805944.69,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805945.691,17922,9,1,16,27,106128.0,243200.0,31.2,-12.8,0,100,0,0,0,2,41,CRITICAL,0
1779805945.691,17926,5,1,15,12,7219200.0,186552.0,18.5,-31.4,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805945.691,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805946.689,17922,9,1,16,27,106400.0,243200.0,31.3,-12.5,0,100,0,0,0,2,41,CRITICAL,0
1779805946.689,17926,5,1,15,13,6780288.0,200792.0,18.8,-31.2,0,941,0,0,0,6,27,PERFORMANCE,1
1779805946.689,17927,7,1,0,27,0.0,4864.0,33.2,-12.4,0,0,0,0,0,0,30,BUSINESS,2
1779805947.69,17922,9,1,16,27,106128.0,243200.0,31.1,-11.9,0,100,0,0,0,2,41,CRITICAL,0
1779805947.69,17926,5,1,15,17,5556464.0,200968.0,21.3,-29.5,0,781,0,0,0,6,27,PERFORMANCE,1
1779805947.69,17927,5,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805948.69,17922,9,1,16,27,104032.0,238336.0,29.9,-11.8,0,98,1,0,0,2,41,CRITICAL,0
1779805948.69,17926,5,1,15,11,7219200.0,229184.0,18.2,-32.7,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805948.69,17927,8,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805949.69,17922,9,1,16,27,98264.0,228608.0,30.0,-12.8,0,92,3,0,0,2,41,CRITICAL,0
1779805949.69,17926,5,1,15,13,6805008.0,234992.0,18.0,-31.8,0,946,0,0,0,6,27,PERFORMANCE,1
1779805949.69,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805950.689,17922,8,1,15,27,96336.0,243200.0,29.4,-12.4,0,100,0,0,0,2,41,CRITICAL,0
1779805950.689,17926,5,1,15,23,7219200.0,267880.0,23.6,-26.4,0,1000,0,0,0,6,27,PERFORMANCE,1
1779805950.689,17927,6,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805951.689,17922,8,1,14,27,90944.0,243200.0,30.6,-11.0,0,98,0,0,0,2,41,CRITICAL,0
1779805951.689,17926,5,1,15,16,6178616.0,244544.0,19.6,-30.0,0,863,0,0,0,6,27,PERFORMANCE,1
1779805951.689,17927,7,1,0,27,0.0,4864.0,33.4,-14.7,0,0,0,0,0,0,30,BUSINESS,2
1779805952.689,17922,9,1,15,27,100112.0,238208.0,29.7,-10.1,0,98,1,0,0,2,38,CRITICAL,0
1779805952.689,17926,5,1,15,18,6773392.0,268904.0,21.3,-27.9,0,944,0,0,0,6,29,PERFORMANCE,1
1779805952.689,17927,7,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,0,30,BUSINESS,2
1779805953.689,17922,8,1,15,27,96960.0,238080.0,33.2,-10.1,0,98,2,0,0,2,38,CRITICAL,0
1779805953.689,17926,5,1,15,23,5859976.0,284000.0,23.3,-25.9,0,822,0,0,0,6,29,PERFORMANCE,1
1779805953.689,17927,9,1,0,27,0.0,4864.0,31.8,-14.8,0,0,0,0,0,0,30,BUSINESS,2
