timestamp,rnti,cqi,ri,dl_mcs,ul_mcs,dl_brate_bps,ul_brate_bps,pusch_snr_db,pusch_rsrp_db,phr,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,slice_name,f1ap_id,du_type,imsi,time_s,dl_mbps,ul_mbps
1780303540.745,61442,15,1,27,2,7048.0,17384.0,2.3,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1124.374,0.007,0.0174
1780303540.745,61443,15,1,28,5,215912.0,209688.0,4.7,0.0,0,161,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1124.374,0.2159,0.2097
1780303541.747,17921,14,1,26,27,535664.0,4717296.0,32.8,-16.3,0,149,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1125.376,0.5357,4.7173
1780303541.747,17922,10,1,17,27,132440.0,243200.0,34.0,-7.8,0,103,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1125.376,0.1324,0.2432
1780303541.747,17924,5,1,15,27,5671592.0,392720.0,30.2,-18.9,0,798,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1125.376,5.6716,0.3927
1780303541.747,61441,15,1,28,4,155040.0,1354992.0,2.9,-0.0,0,113,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1125.376,0.155,1.355
1780303541.747,61442,15,1,27,2,8400.0,17440.0,3.1,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1125.376,0.0084,0.0174
1780303541.747,61443,15,1,28,5,218872.0,208256.0,4.5,0.0,0,163,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1125.376,0.2189,0.2083
1780303542.747,17921,15,1,26,27,534176.0,4743680.0,33.9,-16.3,0,144,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1126.376,0.5342,4.7437
1780303542.747,17922,10,1,18,27,138112.0,243200.0,34.7,-8.6,0,104,2,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1126.376,0.1381,0.2432
1780303542.747,17924,5,1,15,27,3397304.0,177536.0,30.0,-19.1,0,484,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1126.376,3.3973,0.1775
1780303542.747,61441,15,1,28,4,140368.0,1329728.0,2.9,-0.0,0,103,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1126.376,0.1404,1.3297
1780303542.747,61442,15,1,28,3,7272.0,18936.0,2.7,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1126.376,0.0073,0.0189
1780303542.747,61443,15,1,28,4,222072.0,208272.0,4.3,0.0,0,167,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1126.376,0.2221,0.2083
1780303543.747,17921,15,1,26,27,514840.00000000006,4705512.0,34.0,-16.4,0,139,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1127.376,0.5148,4.7055
1780303543.747,17922,10,1,17,27,109776.0,230528.0,33.8,-8.6,0,94,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1127.376,0.1098,0.2305
1780303543.747,17924,5,1,15,27,5728000.0,381064.0,29.8,-18.9,0,808,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1127.376,5.728,0.3811
1780303543.747,61441,15,1,28,4,142576.0,1382104.0,3.0,-0.0,0,106,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1127.376,0.1426,1.3821
1780303543.747,61442,15,1,27,2,9624.0,19992.0,2.7,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1127.376,0.0096,0.02
1780303543.747,61443,15,1,28,4,228152.0,218536.0,3.8,0.0,0,171,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1127.376,0.2282,0.2185
1780303544.749,17921,15,1,27,27,528320.0,4562056.0,33.9,-16.3,0,132,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1128.378,0.5283,4.5621
1780303544.749,17922,10,1,17,27,117664.0,243200.0,35.1,-7.8,0,100,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1128.378,0.1177,0.2432
1780303544.749,17924,5,1,15,27,3259600.0,172672.0,29.8,-19.2,0,467,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1128.378,3.2596,0.1727
1780303544.749,61441,15,1,28,4,142576.0,1382104.0,3.0,-0.0,0,106,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1128.378,0.1426,1.3821
1780303544.749,61442,15,1,27,2,9624.0,19992.0,2.7,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1128.378,0.0096,0.02
1780303544.749,61443,15,1,28,4,228152.0,218536.0,3.8,0.0,0,171,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1128.378,0.2282,0.2185
1780303545.75,17921,15,1,26,27,515488.00000000006,4679120.0,34.0,-16.4,0,134,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1129.379,0.5155,4.6791
1780303545.75,17922,10,1,17,27,126392.0,243200.0,34.5,-7.7,0,103,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1129.379,0.1264,0.2432
1780303545.75,17924,5,1,15,27,5103336.0,365568.0,29.8,-18.8,0,725,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1129.379,5.1033,0.3656
1780303545.75,61441,15,1,28,4,153912.0,1360304.0,3.0,-0.0,0,109,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1129.379,0.1539,1.3603
1780303545.75,61442,15,1,26,2,6920.0,18800.0,3.1,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1129.379,0.0069,0.0188
1780303545.75,61443,15,1,28,4,223256.0,218176.0,3.7,0.0,0,167,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1129.379,0.2233,0.2182
1780303546.752,17921,15,1,26,27,524536.0,4632496.0,34.0,-16.3,0,139,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1130.381,0.5245,4.6325
1780303546.752,17922,10,1,17,27,135984.0,243200.0,35.3,-8.0,0,110,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1130.381,0.136,0.2432
1780303546.752,17924,5,1,15,27,2902016.0,152320.0,30.0,-19.2,0,419,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1130.381,2.902,0.1523
1780303546.752,61441,15,1,28,4,140848.0,1378560.0,3.0,-0.0,0,103,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1130.381,0.1408,1.3786
1780303546.752,61442,15,1,28,2,8656.0,18360.0,2.3,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1130.381,0.0087,0.0184
1780303546.752,61443,15,1,28,4,224152.0,210128.0,3.8,0.0,0,167,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1130.381,0.2242,0.2101
1780303547.752,17921,15,1,26,27,530880.0,4761096.0,33.9,-16.4,0,143,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1131.381,0.5309,4.7611
1780303547.752,17922,10,1,17,27,130920.0,243200.0,33.9,-8.1,0,105,2,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1131.381,0.1309,0.2432
1780303547.752,17924,5,1,15,27,6091416.0,398600.0,30.0,-18.9,0,856,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1131.381,6.0914,0.3986
1780303547.752,61441,15,1,28,4,139200.0,1318768.0,2.9,-0.0,0,101,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1131.381,0.1392,1.3188
1780303547.752,61442,15,1,27,2,11520.0,24520.0,3.1,0.0,0,8,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1131.381,0.0115,0.0245
1780303547.752,61443,15,1,28,5,226928.0,222216.0,4.1,0.0,0,170,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1131.381,0.2269,0.2222
1780303548.754,17921,15,1,26,27,524152.00000000006,4618536.0,33.8,-16.4,0,143,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1132.383,0.5242,4.6185
1780303548.754,17922,10,1,17,27,125488.0,243200.0,33.8,-7.8,0,100,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1132.383,0.1255,0.2432
1780303548.754,17924,5,1,15,27,6424968.0,329600.0,30.0,-18.8,0,897,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1132.383,6.425,0.3296
1780303548.754,61441,15,1,28,4,137432.0,1319592.0,3.0,-0.0,0,100,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1132.383,0.1374,1.3196
1780303548.754,61442,15,1,27,2,7176.0,17792.0,3.0,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1132.383,0.0072,0.0178
1780303548.754,61443,15,1,28,5,220936.0,215872.0,3.8,0.0,0,165,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1132.383,0.2209,0.2159
1780303549.755,17921,15,1,26,27,523096.0,4664256.0,33.8,-16.4,0,138,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1133.384,0.5231,4.6643
1780303549.755,17922,10,1,18,27,133672.0,243200.0,34.0,-7.7,0,109,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1133.384,0.1337,0.2432
1780303549.755,17924,5,1,15,27,5432584.0,371600.0,29.8,-18.8,0,765,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1133.384,5.4326,0.3716
1780303549.755,61441,15,1,28,4,150912.0,1309160.0,2.9,-0.0,0,109,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1133.384,0.1509,1.3092
1780303549.755,61442,15,1,27,3,10816.0,20952.0,2.6,0.0,0,8,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1133.384,0.0108,0.021
1780303549.755,61443,15,1,28,5,231880.0,213768.0,4.3,0.0,0,173,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1133.384,0.2319,0.2138
1780303550.757,17921,15,1,26,27,527136.0,4676312.0,34.0,-16.4,0,138,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1134.386,0.5271,4.6763
1780303550.757,17922,10,1,17,27,132848.0,243200.0,34.3,-7.9,0,108,2,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1134.386,0.1328,0.2432
1780303550.757,17924,5,1,15,27,5317912.0,270592.0,29.9,-19.1,0,751,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1134.386,5.3179,0.2706
1780303550.757,61441,15,1,28,4,152688.0,1335896.0,3.0,-0.0,0,111,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1134.386,0.1527,1.3359
1780303550.757,61442,15,1,27,2,7016.0,19056.0,3.2,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1134.386,0.007,0.0191
1780303550.757,61443,15,1,28,5,206160.0,210768.0,4.1,0.0,0,154,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1134.386,0.2062,0.2108
1780303551.759,17921,15,1,27,27,530728.0,4758280.0,34.0,-16.4,0,145,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1135.388,0.5307,4.7583
1780303551.759,17922,10,1,18,27,137464.0,243200.0,34.3,-8.0,0,111,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1135.388,0.1375,0.2432
1780303551.759,17924,5,1,15,27,5427248.0,360840.0,30.1,-18.9,0,764,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1135.388,5.4272,0.3608
1780303551.759,61441,9,1,28,4,137944.0,1331352.0,3.0,-0.0,0,100,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1135.388,0.1379,1.3314
1780303551.759,61442,15,1,27,2,9624.0,20120.0,3.2,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1135.388,0.0096,0.0201
1780303551.759,61443,15,1,28,5,222416.0,210760.0,4.0,0.0,0,166,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1135.388,0.2224,0.2108
1780303552.761,17921,15,1,26,27,515384.0,4758280.0,33.9,-16.4,0,138,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1136.39,0.5154,4.7583
1780303552.761,17922,10,1,18,27,143616.0,243200.0,34.2,-8.0,0,116,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1136.39,0.1436,0.2432
1780303552.761,17924,5,1,15,27,5673552.0,284032.0,29.5,-19.0,0,798,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1136.39,5.6736,0.284
1780303552.761,61441,15,1,28,4,151112.0,1355848.0,3.0,-0.0,0,110,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1136.39,0.1511,1.3558
1780303552.761,61442,15,1,27,3,5696.0,13888.0,3.0,0.0,0,4,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1136.39,0.0057,0.0139
1780303552.761,61443,15,1,28,5,218744.0,202792.0,4.5,0.0,0,163,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1136.39,0.2187,0.2028
1780303553.763,17921,15,1,27,27,526184.0,4714080.0,33.7,-16.4,0,139,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1137.392,0.5262,4.7141
1780303553.763,17922,10,1,18,27,140304.0,243200.0,33.5,-8.6,0,114,2,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1137.392,0.1403,0.2432
1780303553.763,17924,5,1,15,27,6553304.0,451856.0,30.0,-18.7,0,913,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1137.392,6.5533,0.4519
1780303553.763,61441,15,1,28,4,142744.0,1336152.0,3.0,-0.0,0,107,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1137.392,0.1427,1.3362
1780303553.763,61442,15,1,27,2,9752.0,19904.0,2.9,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1137.392,0.0098,0.0199
1780303553.763,61443,15,1,28,5,218944.0,206768.0,3.8,0.0,0,164,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1137.392,0.2189,0.2068
1780303554.764,17921,15,1,27,27,538848.0,4686672.0,33.8,-16.4,0,143,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1138.393,0.5388,4.6867
1780303554.764,17922,10,1,18,27,143264.0,243200.0,33.7,-8.6,0,116,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1138.393,0.1433,0.2432
1780303554.764,17924,5,1,15,27,6387016.0,301440.0,29.9,-18.9,0,888,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1138.393,6.387,0.3014
1780303554.764,61441,11,1,28,4,142872.0,1344688.0,3.0,-0.0,0,104,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1138.393,0.1429,1.3447
1780303554.764,61442,9,1,27,3,8496.0,18464.0,3.3,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1138.393,0.0085,0.0185
1780303554.764,61443,15,1,28,5,213248.0,201464.0,4.5,0.0,0,160,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1138.393,0.2132,0.2015
1780303555.766,17921,15,1,26,27,506976.0,4486736.0,33.7,-16.4,0,133,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1139.395,0.507,4.4867
1780303555.766,17922,10,1,18,27,140872.0,243200.0,33.9,-8.5,0,113,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1139.395,0.1409,0.2432
1780303555.766,17924,5,1,15,27,5177824.0,386528.0,29.6,-18.7,0,730,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1139.395,5.1778,0.3865
1780303555.766,61441,11,1,28,4,158512.0,1394992.0,3.0,-0.0,0,115,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1139.395,0.1585,1.395
1780303555.766,61442,15,1,27,2,9496.0,23488.0,3.0,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1139.395,0.0095,0.0235
1780303555.766,61443,15,1,28,5,220352.0,201232.0,4.4,0.0,0,164,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1139.395,0.2204,0.2012
1780303556.768,17921,15,1,26,27,538792.0,4676296.0,33.9,-16.4,0,144,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1140.397,0.5388,4.6763
1780303556.768,17922,10,1,18,27,143488.0,243200.0,33.9,-8.4,0,116,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1140.397,0.1435,0.2432
1780303556.768,17924,5,1,15,27,5689200.0,283136.0,30.1,-18.9,0,799,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1140.397,5.6892,0.2831
1780303556.768,61441,15,1,28,4,145672.0,1356584.0,3.0,-0.0,0,103,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1140.397,0.1457,1.3566
1780303556.768,61442,11,1,27,3,8368.0,20840.0,3.7,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1140.397,0.0084,0.0208
1780303556.768,61443,15,1,28,5,211984.0,213272.0,3.8,0.0,0,158,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1140.397,0.212,0.2133
1780303557.769,17921,15,1,27,27,518232.0,4705512.0,33.9,-16.4,0,137,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1141.398,0.5182,4.7055
1780303557.769,17922,10,1,18,27,142040.0,245120.0,33.7,-8.4,0,115,2,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1141.398,0.142,0.2451
1780303557.769,17924,5,1,15,27,6475312.0,545480.0,29.8,-18.7,0,904,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1141.398,6.4753,0.5455
1780303557.769,61441,15,1,28,4,145672.0,1356584.0,3.0,-0.0,0,103,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1141.398,0.1457,1.3566
1780303557.769,61442,11,1,27,3,8368.0,20840.0,3.7,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1141.398,0.0084,0.0208
1780303557.769,61443,15,1,28,5,211984.0,213272.0,3.8,0.0,0,158,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1141.398,0.212,0.2133
1780303558.768,17921,15,1,27,27,528968.0,4587680.0,34.0,-16.4,0,138,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1142.397,0.529,4.5877
1780303558.768,17922,10,1,18,27,136576.0,238336.0,35.0,-8.1,0,109,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1142.397,0.1366,0.2383
1780303558.768,17924,5,1,15,27,4144056.0,213376.0,29.9,-19.1,0,589,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1142.397,4.1441,0.2134
1780303558.768,61441,15,1,28,4,139488.0,1355632.0,3.0,-0.0,0,104,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1142.397,0.1395,1.3556
1780303558.768,61442,13,1,27,3,9496.0,24624.0,3.0,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,1142.397,0.0095,0.0246
1780303558.768,61443,15,1,28,5,218232.0,211032.0,4.3,0.0,0,163,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1142.397,0.2182,0.211
1780303559.769,17921,15,1,26,27,512552.0,4602760.0,33.7,-16.4,0,131,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1143.398,0.5126,4.6028
1780303559.769,17922,10,1,18,27,145712.0,243200.0,34.6,-8.7,0,118,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1143.398,0.1457,0.2432
1780303559.769,17924,5,1,15,27,4036808.0,298128.0,29.9,-19.0,0,576,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1143.398,4.0368,0.2981
1780303559.769,61441,15,1,28,4,165272.0,1362792.0,3.0,-0.0,0,113,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1143.398,0.1653,1.3628
1780303559.769,61442,9,1,27,2,5696.0,14208.0,2.7,0.0,0,4,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1143.398,0.0057,0.0142
1780303559.769,61443,15,1,28,5,233544.0,218728.0,3.8,0.0,0,173,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1143.398,0.2335,0.2187
1780303560.77,17921,15,1,26,27,512464.00000000006,4569864.0,33.9,-16.4,0,131,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1144.399,0.5125,4.5699
1780303560.77,17922,10,1,18,27,145936.0,243200.0,35.0,-8.0,0,118,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1144.399,0.1459,0.2432
1780303560.77,17924,5,1,15,27,3824624.0,192512.0,29.8,-19.2,0,545,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1144.399,3.8246,0.1925
1780303560.77,61441,15,1,28,4,138104.0,1403056.0,2.9,-0.0,0,100,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1144.399,0.1381,1.4031
1780303560.77,61442,9,1,27,3,8272.0,19408.0,3.3,-0.0,0,6,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1144.399,0.0083,0.0194
1780303560.77,61443,15,1,28,5,218360.0,206072.0,4.1,0.0,0,163,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1144.399,0.2184,0.2061
1780303561.772,17921,15,1,27,27,537176.0,4691544.0,34.0,-16.4,0,145,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1145.401,0.5372,4.6915
1780303561.772,17922,10,1,18,27,140816.0,243200.0,34.0,-8.4,0,114,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1145.401,0.1408,0.2432
1780303561.772,17924,5,1,15,27,5798656.0,419728.0,29.8,-18.9,0,814,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1145.401,5.7987,0.4197
1780303561.772,61441,11,1,28,4,151368.0,1378376.0,2.9,-0.0,0,110,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1145.401,0.1514,1.3784
1780303561.772,61442,15,1,27,3,7016.0,18152.0,3.9,0.0,0,5,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1145.401,0.007,0.0182
1780303561.772,61443,11,1,28,5,217976.0,203728.0,4.0,0.0,0,163,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1145.401,0.218,0.2037
1780303562.772,17921,15,1,26,27,518040.0,4640824.0,34.0,-16.4,0,133,1,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1146.401,0.518,4.6408
1780303562.772,17922,10,1,17,27,131216.0,240256.0,35.4,-8.5,0,102,5,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1146.401,0.1312,0.2403
1780303562.772,17924,5,1,15,27,2747160.0,185344.0,30.3,-19.1,0,401,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1146.401,2.7472,0.1853
1780303562.772,61441,15,1,28,4,155040.0,1392848.0,2.9,-0.0,0,113,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1146.401,0.155,1.3928
1780303562.772,61442,15,1,27,4,11616.0,22576.0,3.8,0.0,0,8,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1146.401,0.0116,0.0226
1780303562.772,61443,15,1,28,6,200464.0,203888.0,4.6,0.0,0,150,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1146.401,0.2005,0.2039
1780303563.774,17921,15,1,26,27,529576.0,4743680.0,34.0,-16.4,0,143,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1147.403,0.5296,4.7437
1780303563.774,17922,10,1,17,27,135944.0,243200.0,34.1,-7.8,0,105,1,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1147.403,0.1359,0.2432
1780303563.774,17924,5,1,15,27,5671712.0,410128.0,30.0,-18.8,0,852,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1147.403,5.6717,0.4101
1780303563.774,61441,15,1,28,4,132056.0,1371328.0,2.8,-0.0,0,99,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1147.403,0.1321,1.3713
1780303563.774,61442,15,1,27,3,7048.0,19560.0,3.4,0.0,0,5,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1147.403,0.007,0.0196
1780303563.774,61443,15,1,28,5,226016.0,210632.0,4.3,0.0,0,168,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1147.403,0.226,0.2106
1780303564.775,17921,15,1,27,27,531328.0,4688096.0,33.9,-16.4,0,142,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1148.404,0.5313,4.6881
1780303564.775,17922,10,1,18,27,133152.0,243200.0,34.6,-8.6,0,108,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1148.404,0.1332,0.2432
1780303564.775,17924,5,1,15,27,4703760.0,246016.0,29.7,-19.0,0,667,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1148.404,4.7038,0.246
1780303564.775,61441,15,1,28,4,165304.0,1344856.0,2.9,-0.0,0,120,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,1148.404,0.1653,1.3449
1780303564.775,61442,15,1,27,5,9624.0,24312.0,4.3,0.0,0,7,0,0,0,2.0,31.0,PERFORMANCE,1.0,ZMQ,001010000000007,1148.404,0.0096,0.0243
1780303564.775,61443,15,1,28,6,206256.0,208120.0,4.4,-0.0,0,154,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,1148.404,0.2063,0.2081
1780303565.775,17921,15,1,27,27,521784.0,4705512.0,33.9,-16.4,0,137,0,0,0,2.0,50.0,CRITICAL,0.0,RF,001010000000005,1149.404,0.5218,4.7055
1780303565.775,17922,10,1,18,27,140816.0,243200.0,34.2,-8.2,0,114,0,0,0,2.0,34.0,PERFORMANCE,1.0,RF,001010000000004,1149.404,0.1408,0.2432
1780303565.775,17924,5,1,15,27,5238008.0,371856.0,30.0,-18.8,0,736,0,0,0,0.0,16.0,BUSINESS,2.0,RF,001010000000003,1149.404,5.238,0.3719
1780303565.775,61441,15,1,28,4,163272.0,1325880.0,3.0,-0.0,0,118,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,1149.404,0.1633,1.3259
