timestamp,rnti,cqi,ri,dl_mcs,ul_mcs,dl_brate_bps,ul_brate_bps,pusch_snr_db,pusch_rsrp_db,phr,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,slice_name,f1ap_id
1779810007.55,17926,5,1,15,24,2713408.0,349736.0,23.8,-23.6,0,821,0,0,0,0,14,BUSINESS,2
1779810008.549,17922,13,1,27,27,188256.0,243200.0,28.8,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810008.549,17924,13,1,25,27,518232.0,3837312.0,31.7,-13.0,0,177,1,0,0,4,42,PERFORMANCE,1
1779810008.549,17926,5,1,15,24,3242464.0,287848.0,24.2,-23.6,0,970,0,0,0,0,14,BUSINESS,2
1779810009.55,17922,13,1,27,27,188256.0,243200.0,28.8,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810009.55,17924,13,1,24,27,521952.0,3978752.0,31.8,-13.1,0,186,3,0,0,4,42,PERFORMANCE,1
1779810009.55,17926,5,1,15,24,3240480.0,237584.0,24.2,-23.6,0,970,0,0,0,0,14,BUSINESS,2
1779810010.55,17922,13,1,27,27,187328.0,243200.0,28.7,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810010.55,17924,13,1,24,27,548848.0,3904000.0,32.1,-13.1,0,197,2,0,0,4,42,PERFORMANCE,1
1779810010.55,17926,5,1,15,24,3229936.0,234448.0,24.0,-23.6,0,968,0,0,0,0,14,BUSINESS,2
1779810011.55,17922,13,1,27,27,186400.0,243200.0,28.9,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810011.55,17924,13,1,24,27,538032.0,4121344.0,32.2,-13.1,0,197,0,0,0,4,42,PERFORMANCE,1
1779810011.55,17926,5,1,15,24,3259944.0,230992.0,23.8,-23.6,0,977,0,0,0,0,14,BUSINESS,2
1779810012.549,17922,13,1,27,27,186400.0,243200.0,29.2,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810012.549,17924,13,1,26,27,515087.99999999994,3752960.0,32.0,-13.3,0,171,1,0,0,4,42,PERFORMANCE,1
1779810012.549,17926,5,1,15,24,2241488.0,234304.0,24.2,-23.4,0,682,0,0,0,0,14,BUSINESS,2
1779810013.549,17922,13,1,27,27,186400.0,243200.0,29.2,-16.9,0,100,0,0,0,4,42,CRITICAL,0
1779810013.549,17924,13,1,25,27,525456.0,3965184.0,31.9,-13.5,0,180,2,0,0,4,42,PERFORMANCE,1
1779810013.549,17926,5,1,15,25,3252936.0,247720.0,24.4,-23.6,0,973,0,0,0,0,14,BUSINESS,2
1779810014.549,17922,13,1,27,27,186400.0,243200.0,29.4,-16.8,0,100,0,0,0,4,42,CRITICAL,0
1779810014.549,17924,13,1,25,27,535352.0,3878912.0,31.8,-13.5,0,183,2,0,0,4,42,PERFORMANCE,1
1779810014.549,17926,5,1,15,24,3228920.0,237784.0,24.1,-23.5,0,965,0,0,0,0,14,BUSINESS,2
1779810015.549,17922,13,1,27,27,186400.0,243200.0,29.2,-16.8,0,100,0,0,0,4,42,CRITICAL,0
1779810015.549,17924,13,1,24,27,556952.0,4401280.0,31.9,-13.4,0,208,0,0,0,4,42,PERFORMANCE,1
1779810015.549,17926,5,1,15,24,3268320.0,306312.0,24.0,-23.6,0,976,0,0,0,0,14,BUSINESS,2
1779810016.549,17922,13,1,27,27,186400.0,243200.0,29.2,-16.9,0,100,0,0,0,4,42,CRITICAL,0
1779810016.549,17924,13,1,25,27,565144.0,4334592.0,32.0,-13.4,0,206,1,0,0,4,42,PERFORMANCE,1
1779810016.549,17926,5,1,15,24,2890544.0,305072.0,24.0,-23.5,0,870,0,0,0,0,14,BUSINESS,2
1779810017.55,17922,13,1,27,27,218080.0,299392.0,29.2,-17.0,0,116,0,0,0,4,42,CRITICAL,0
1779810017.55,17924,13,1,24,27,511568.0,3880960.0,32.0,-13.3,0,178,3,0,0,4,42,PERFORMANCE,1
1779810017.55,17926,5,1,15,24,3057376.0,262680.0,24.0,-23.6,0,920,0,0,0,0,14,BUSINESS,2
1779810018.55,17922,13,1,27,27,246968.0,346880.0,29.1,-17.0,0,131,0,0,0,4,42,CRITICAL,0
1779810018.55,17924,13,1,24,27,542984.0,4356736.0,32.0,-13.3,0,200,2,0,0,4,42,PERFORMANCE,1
1779810018.55,17926,5,1,15,24,2974160.0,247312.0,24.2,-23.6,0,893,0,0,0,0,14,BUSINESS,2
1779810019.549,17922,13,1,27,27,186400.0,243200.0,29.1,-17.0,0,100,0,0,0,4,42,CRITICAL,0
1779810019.549,17924,13,1,24,27,527048.0,4050560.0,31.9,-13.3,0,189,1,0,0,4,42,PERFORMANCE,1
1779810019.549,17926,5,1,15,24,3038384.0,312400.0,24.1,-23.5,0,910,0,0,0,0,14,BUSINESS,2
1779810020.55,17922,13,1,27,27,187328.0,243200.0,29.0,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810020.55,17924,13,1,25,27,514280.0,3816832.0,31.9,-13.3,0,176,1,0,0,4,42,PERFORMANCE,1
1779810020.55,17926,5,1,15,24,3030096.0,307776.0,24.0,-23.6,0,908,0,0,0,0,14,BUSINESS,2
1779810021.55,17922,13,1,27,27,187328.0,243200.0,29.1,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810021.55,17924,13,1,25,27,521104.00000000006,3953536.0,31.9,-13.3,0,184,2,0,0,4,42,PERFORMANCE,1
1779810021.55,17926,5,1,15,24,3077144.0,235680.0,24.3,-23.6,0,923,0,0,0,0,14,BUSINESS,2
1779810022.55,17922,13,1,27,27,186400.0,243200.0,29.3,-16.9,0,100,0,0,0,4,42,CRITICAL,0
1779810022.55,17924,13,1,25,27,540936.0,4030080.0,31.9,-13.3,0,190,4,0,0,4,42,PERFORMANCE,1
1779810022.55,17926,5,1,15,24,3062760.0,256399.99999999997,24.2,-23.5,0,918,0,0,0,0,14,BUSINESS,2
1779810023.55,17922,13,1,27,27,189184.0,243200.0,29.3,-16.7,0,100,0,0,0,4,42,CRITICAL,0
1779810023.55,17924,13,1,24,27,511728.0,3955584.0,31.9,-13.3,0,178,4,0,0,4,42,PERFORMANCE,1
1779810023.55,17926,5,1,15,24,2640768.0,258784.0,23.9,-23.5,0,798,0,0,0,0,14,BUSINESS,2
1779810024.551,17922,13,1,27,27,195416.0,243200.0,29.1,-17.0,0,103,0,0,0,4,42,CRITICAL,0
1779810024.551,17924,13,1,24,27,546136.0,4383872.0,31.9,-13.3,0,202,0,0,0,4,42,PERFORMANCE,1
1779810024.551,17926,5,1,15,24,3252848.0,245576.0,24.0,-23.6,0,972,0,0,0,0,14,BUSINESS,2
1779810025.549,17922,13,1,27,27,186400.0,243200.0,28.8,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810025.549,17924,13,1,24,27,528216.0,3899392.0,31.9,-13.4,0,186,2,0,0,4,42,PERFORMANCE,1
1779810025.549,17926,5,1,15,25,3224480.0,236440.0,24.3,-23.5,0,964,0,0,0,0,14,BUSINESS,2
1779810026.561,17922,13,1,27,27,186400.0,243200.0,28.7,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810026.561,17924,13,1,24,27,538608.0,4244224.0,31.5,-13.3,0,198,0,0,0,4,42,PERFORMANCE,1
1779810026.561,17926,5,1,15,24,3256904.0,236784.0,24.1,-23.6,0,975,0,0,0,0,14,BUSINESS,2
1779810027.549,17922,13,1,27,27,187328.0,243200.0,28.9,-17.2,0,100,0,0,0,4,42,CRITICAL,0
1779810027.549,17924,13,1,24,27,543208.0,4303488.0,31.9,-13.3,0,202,0,0,0,4,42,PERFORMANCE,1
1779810027.549,17926,5,1,15,24,2749088.0,231024.0,24.1,-23.5,0,827,0,0,0,0,14,BUSINESS,2
1779810028.549,17922,13,1,27,27,186400.0,243200.0,28.9,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810028.549,17924,13,1,25,27,508840.0,3733504.0,31.9,-13.3,0,172,1,0,0,4,42,PERFORMANCE,1
1779810028.549,17926,5,1,15,24,2906288.0,260288.0,24.1,-23.5,0,875,0,0,0,0,14,BUSINESS,2
1779810029.55,17922,13,1,27,27,186400.0,243200.0,28.8,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810029.55,17924,13,1,25,27,512600.0,3764480.0,31.9,-13.3,0,174,1,0,0,4,42,PERFORMANCE,1
1779810029.55,17926,5,1,15,24,3220424.0,244320.0,24.2,-23.6,0,963,0,0,0,0,14,BUSINESS,2
1779810030.549,17922,13,1,27,27,188256.0,243200.0,28.7,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810030.549,17924,13,1,25,27,517135.99999999994,3755776.0,31.9,-13.3,0,178,3,0,0,4,42,PERFORMANCE,1
1779810030.549,17926,5,1,15,25,3239880.0,244136.0,24.3,-23.6,0,969,0,0,0,0,14,BUSINESS,2
1779810031.549,17922,13,1,27,27,186400.0,243200.0,28.7,-17.3,0,100,0,0,0,4,42,CRITICAL,0
1779810031.549,17924,13,1,24,27,558992.0,4180352.0,31.8,-13.3,0,202,1,0,0,4,42,PERFORMANCE,1
1779810031.549,17926,5,1,15,25,3257888.0,281360.0,24.0,-23.6,0,974,0,0,0,0,14,BUSINESS,2
1779810032.549,17922,13,1,27,27,189216.0,243200.0,29.0,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810032.549,17924,13,1,25,27,526944.0,3946752.0,32.0,-13.3,0,184,3,0,0,4,42,PERFORMANCE,1
1779810032.549,17926,5,1,15,24,2311800.0,300880.0,24.0,-23.5,0,707,0,0,0,0,14,BUSINESS,2
1779810033.549,17922,13,1,27,27,188256.0,243200.0,28.8,-17.3,0,100,0,0,0,4,42,CRITICAL,0
1779810033.549,17924,13,1,24,27,523400.0,3993344.0,31.9,-13.3,0,186,1,0,0,4,42,PERFORMANCE,1
1779810033.549,17926,5,1,15,24,3055536.0,241432.0,24.0,-23.6,0,916,0,0,0,0,14,BUSINESS,2
1779810034.549,17922,13,1,27,27,186400.0,243200.0,28.8,-17.3,0,100,0,0,0,4,42,CRITICAL,0
1779810034.549,17924,13,1,24,27,544160.0,4242304.0,31.9,-13.3,0,202,1,0,0,4,42,PERFORMANCE,1
1779810034.549,17926,5,1,15,24,3090224.0,260519.99999999997,24.1,-23.6,0,928,0,0,0,0,14,BUSINESS,2
1779810035.549,17922,13,1,27,27,186400.0,243200.0,28.8,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810035.549,17924,13,1,25,27,544992.0,4219008.0,31.9,-13.3,0,195,3,0,0,4,42,PERFORMANCE,1
1779810035.549,17926,5,1,15,24,3103224.0,331768.0,24.1,-23.6,0,931,0,0,0,0,14,BUSINESS,2
1779810036.549,17922,13,1,27,27,186400.0,243200.0,28.8,-17.5,0,100,0,0,0,4,42,CRITICAL,0
1779810036.549,17924,13,1,24,27,533248.0,4041728.0,31.9,-13.3,0,193,1,0,0,4,42,PERFORMANCE,1
1779810036.549,17926,5,1,15,23,2940312.0,391760.0,23.8,-23.7,0,879,0,0,0,0,14,BUSINESS,2
1779810037.552,17922,13,1,27,27,186400.0,243200.0,28.8,-17.5,0,100,0,0,0,4,42,CRITICAL,0
1779810037.552,17924,13,1,25,27,525536.0,3903104.0,31.9,-13.3,0,182,1,0,0,4,42,PERFORMANCE,1
1779810037.552,17926,5,1,15,24,2866040.0,215760.0,24.0,-23.6,0,859,0,0,0,0,14,BUSINESS,2
1779810038.55,17922,13,1,27,27,186400.0,243200.0,29.0,-17.3,0,100,0,0,0,4,42,CRITICAL,0
1779810038.55,17924,13,1,25,27,530656.0,3911808.0,31.9,-13.3,0,184,2,0,0,4,42,PERFORMANCE,1
1779810038.55,17926,5,1,15,24,2980584.0,349544.0,24.1,-23.7,0,893,0,0,0,0,14,BUSINESS,2
1779810039.55,17922,13,1,27,27,186400.0,243200.0,29.0,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810039.55,17924,13,1,24,27,540616.0,4130816.0,31.9,-13.3,0,197,2,0,0,4,42,PERFORMANCE,1
1779810039.55,17926,5,1,15,24,2623600.0,259640.0,24.0,-23.4,0,794,0,0,0,0,14,BUSINESS,2
1779810040.549,17922,13,1,27,27,186400.0,243200.0,29.0,-16.9,0,100,0,0,0,4,42,CRITICAL,0
1779810040.549,17924,13,1,24,27,519376.0,3879936.0,31.8,-13.2,0,181,2,0,0,4,42,PERFORMANCE,1
1779810040.549,17926,5,1,15,24,3234928.0,332016.0,23.8,-23.8,0,968,0,0,0,0,14,BUSINESS,2
1779810041.549,17922,13,1,27,27,186400.0,243200.0,29.0,-17.1,0,100,0,0,0,4,42,CRITICAL,0
1779810041.549,17924,13,1,25,27,507040.0,3786624.0,31.8,-13.3,0,176,1,0,0,4,42,PERFORMANCE,1
1779810041.549,17926,5,1,15,24,3239408.0,327872.0,24.1,-23.6,0,970,0,0,0,0,14,BUSINESS,2
1779810042.55,17922,13,1,27,27,186400.0,243200.0,28.9,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810042.55,17924,13,1,25,27,553320.0,4076544.0,31.8,-13.3,0,198,2,0,0,4,42,PERFORMANCE,1
1779810042.55,17926,5,1,15,25,3231424.0,255688.0,24.2,-23.6,0,968,0,0,0,0,14,BUSINESS,2
1779810043.55,17922,13,1,27,27,186400.0,243200.0,28.7,-17.5,0,100,0,0,0,4,42,CRITICAL,0
1779810043.55,17924,13,1,25,27,528704.0,4073600.0,31.9,-13.3,0,187,2,0,0,4,42,PERFORMANCE,1
1779810043.55,17926,5,1,15,24,2741432.0,216808.0,24.2,-23.6,0,826,0,0,0,0,14,BUSINESS,2
1779810044.55,17922,13,1,27,27,186400.0,243200.0,29.0,-17.2,0,100,0,0,0,4,42,CRITICAL,0
1779810044.55,17924,13,1,24,27,513895.99999999994,3912832.0,31.9,-13.3,0,182,1,0,0,4,42,PERFORMANCE,1
1779810044.55,17926,5,1,15,23,2897000.0,239160.0,24.0,-23.7,0,872,0,0,0,0,14,BUSINESS,2
1779810045.55,17922,13,1,27,27,186400.0,243200.0,29.0,-16.9,0,100,0,0,0,4,42,CRITICAL,0
1779810045.55,17924,13,1,25,27,552600.0,4174464.0,31.9,-13.3,0,196,0,0,0,4,42,PERFORMANCE,1
1779810045.55,17926,5,1,15,25,2789096.0,218112.0,24.4,-23.5,0,846,0,0,0,0,14,BUSINESS,2
1779810046.55,17922,13,1,27,27,186400.0,243200.0,28.9,-17.3,0,100,0,0,0,4,42,CRITICAL,0
1779810046.55,17924,13,1,25,27,562088.0,4231680.0,31.8,-13.3,0,201,3,0,0,4,42,PERFORMANCE,1
1779810046.55,17926,5,1,15,24,3252872.0,241736.0,23.9,-23.6,0,973,0,0,0,0,14,BUSINESS,2
1779810047.549,17922,13,1,27,27,186400.0,243200.0,28.7,-17.2,0,100,0,0,0,4,42,CRITICAL,0
1779810047.549,17924,13,1,25,27,555688.0,4313088.0,31.8,-13.3,0,202,3,0,0,4,42,PERFORMANCE,1
1779810047.549,17926,5,1,15,24,3254384.0,297472.0,24.2,-23.6,0,974,0,0,0,0,14,BUSINESS,2
1779810048.549,17922,13,1,27,27,186400.0,243200.0,28.7,-17.4,0,100,0,0,0,4,42,CRITICAL,0
1779810048.549,17924,13,1,25,27,522511.99999999994,4000000.0,31.8,-13.3,0,184,0,0,0,4,42,PERFORMANCE,1
1779810048.549,17926,5,1,15,24,2814064.0,332136.0,23.8,-23.7,0,850,0,0,0,0,14,BUSINESS,2
1779810049.549,17922,13,1,27,27,192016.0,243200.0,28.8,-17.3,0,102,0,0,0,4,42,CRITICAL,0
1779810049.549,17924,13,1,25,27,517871.99999999994,3933952.0,31.7,-13.3,0,179,2,0,0,4,42,PERFORMANCE,1
1779810049.549,17926,5,1,15,24,3126520.0,251992.0,24.1,-23.6,0,939,0,0,0,0,14,BUSINESS,2
1779810050.55,17922,13,1,27,27,186400.0,243200.0,29.1,-16.7,0,100,0,0,0,4,42,CRITICAL,0
1779810050.55,17924,13,1,25,27,544984.0,4077568.0,31.8,-13.3,0,198,2,0,0,4,42,PERFORMANCE,1
1779810050.55,17926,5,1,15,24,2999400.0,252016.0,23.9,-23.6,0,903,0,0,0,0,14,BUSINESS,2
1779810051.55,17922,13,1,27,27,186400.0,243200.0,29.2,-16.1,0,100,0,0,0,4,42,CRITICAL,0
1779810051.55,17924,13,1,25,27,535616.0,4002944.0,31.9,-12.9,0,188,2,0,0,4,42,PERFORMANCE,1
1779810051.55,17926,5,1,15,24,3009728.0,297152.0,23.8,-23.6,0,908,0,0,0,0,14,BUSINESS,2
1779810052.55,17922,13,1,27,27,186400.0,243200.0,29.3,-16.2,0,100,0,0,0,4,42,CRITICAL,0
1779810052.55,17924,13,1,25,27,536400.0,4094976.0,31.8,-13.3,0,190,1,0,0,4,42,PERFORMANCE,1
1779810052.55,17926,5,1,15,24,3053616.0,323656.0,24.0,-23.6,0,921,0,0,0,0,14,BUSINESS,2
1779810053.55,17922,13,1,27,27,186400.0,243200.0,29.3,-16.2,0,100,0,0,0,4,42,CRITICAL,0
1779810053.55,17924,13,1,25,27,551168.0,4167680.0000000005,31.7,-13.2,0,201,2,0,0,4,42,PERFORMANCE,1
1779810053.55,17926,5,1,15,24,3212096.0,240368.0,23.9,-23.6,0,968,0,0,0,0,14,BUSINESS,2
1779810054.549,17922,13,1,27,27,186400.0,243200.0,29.3,-16.2,0,100,0,0,0,4,42,CRITICAL,0
1779810054.549,17924,13,1,25,27,542496.0,4167680.0000000005,31.8,-13.2,0,194,2,0,0,4,42,PERFORMANCE,1
1779810054.549,17926,5,1,15,24,2636952.0,247560.0,23.9,-23.6,0,799,0,0,0,0,14,BUSINESS,2
1779810055.551,17922,13,1,27,27,186400.0,243200.0,29.3,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810055.551,17924,13,1,25,27,525712.0,4102656.0,31.8,-13.2,0,188,2,0,0,4,42,PERFORMANCE,1
1779810055.551,17926,5,1,15,24,3242520.0,251920.0,24.1,-23.7,0,975,0,0,0,0,14,BUSINESS,2
1779810056.549,17922,13,1,27,27,186400.0,243200.0,29.2,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810056.549,17924,13,1,25,27,533808.0,3910784.0,31.7,-13.2,0,184,3,0,0,4,42,PERFORMANCE,1
1779810056.549,17926,5,1,15,24,3204480.0,241744.0,24.1,-23.6,0,960,0,0,0,0,14,BUSINESS,2
1779810057.55,17922,13,1,27,27,186400.0,243200.0,29.2,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810057.55,17924,13,1,25,27,531872.0,4069760.0,31.8,-13.2,0,191,0,0,0,4,42,PERFORMANCE,1
1779810057.55,17926,5,1,15,24,3240032.0,248328.0,24.0,-23.6,0,974,0,0,0,0,14,BUSINESS,2
1779810058.549,17922,13,1,27,27,186400.0,243200.0,29.4,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810058.549,17924,13,1,25,27,534968.0,3891456.0,31.8,-13.2,0,187,3,0,0,4,42,PERFORMANCE,1
1779810058.549,17926,5,1,15,24,2602408.0,268576.0,23.8,-23.5,0,790,0,0,0,0,14,BUSINESS,2
1779810059.549,17922,13,1,27,27,186400.0,243200.0,29.1,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810059.549,17924,13,1,24,27,502808.0,3920512.0,31.7,-13.2,0,170,3,0,0,4,42,PERFORMANCE,1
1779810059.549,17926,5,1,15,24,3221016.0,227168.0,24.0,-23.6,0,965,0,0,0,0,14,BUSINESS,2
1779810060.563,17922,13,1,27,27,186400.0,243200.0,29.2,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810060.563,17924,13,1,25,27,514032.00000000006,4006784.0,31.7,-13.2,0,175,4,0,0,4,42,PERFORMANCE,1
1779810060.563,17926,5,1,15,24,3227464.0,241600.0,24.0,-23.6,0,967,0,0,0,0,14,BUSINESS,2
1779810061.549,17922,13,1,27,27,186400.0,243200.0,29.1,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810061.549,17924,13,1,24,27,514264.0,4022272.0,31.7,-13.2,0,185,3,0,0,4,42,PERFORMANCE,1
1779810061.549,17926,5,1,15,23,3213552.0,310384.0,23.7,-23.7,0,964,0,0,0,0,14,BUSINESS,2
1779810062.549,17922,13,1,27,27,186400.0,243200.0,29.2,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810062.549,17924,13,1,24,27,504920.0,3778944.0,31.7,-13.2,0,171,2,0,0,4,42,PERFORMANCE,1
1779810062.549,17926,5,1,15,24,3208464.0,300200.0,24.0,-23.7,0,960,0,0,0,0,14,BUSINESS,2
1779810063.551,17922,13,1,27,27,186400.0,243200.0,29.1,-16.3,0,100,0,0,0,4,42,CRITICAL,0
1779810063.551,17924,13,1,24,27,525656.0,3778944.0,31.7,-13.2,0,184,3,0,0,4,42,PERFORMANCE,1
1779810063.551,17926,5,1,15,24,2893088.0,259872.0,24.0,-23.6,0,874,0,0,0,0,14,BUSINESS,2
1779810064.55,17922,13,1,27,27,188264.0,242688.0,28.7,-17.1,0,101,0,0,0,4,42,CRITICAL,0
1779810064.55,17924,13,1,24,27,505392.0,3777024.0,32.1,-12.3,0,173,2,0,0,4,42,PERFORMANCE,1
1779810064.55,17926,5,1,15,24,2966480.0,259272.0,24.0,-23.5,0,892,0,0,0,0,14,BUSINESS,2
1779810065.55,17922,13,1,27,27,186400.0,243072.0,29.3,-15.7,0,100,0,0,0,4,42,CRITICAL,0
1779810065.55,17924,13,1,24,27,524096.0,3758592.0,32.2,-12.3,0,183,1,0,0,4,42,PERFORMANCE,1
1779810065.55,17926,5,1,15,24,2960248.0,306416.0,24.0,-23.6,0,891,0,0,0,0,14,BUSINESS,2
1779810066.549,17922,13,1,27,27,186400.0,243200.0,29.6,-15.3,0,100,0,0,0,4,42,CRITICAL,0
1779810066.549,17924,13,1,23,27,531416.0,4171392.0,31.9,-12.7,0,192,0,0,0,4,42,PERFORMANCE,1
1779810066.549,17926,5,1,15,24,3002224.0,308336.0,23.6,-23.8,0,904,0,0,0,0,14,BUSINESS,2
1779810067.549,17922,13,1,27,27,186400.0,241408.0,27.5,-19.2,0,100,0,0,0,4,42,CRITICAL,0
1779810067.549,17924,13,1,24,27,520224.00000000006,4056192.0,32.9,-12.0,0,190,1,0,0,4,42,PERFORMANCE,1
1779810067.549,17926,5,1,15,24,3093768.0,231720.0,24.2,-23.6,0,931,0,0,0,0,14,BUSINESS,2
1779810068.549,17922,13,1,27,27,186400.0,240384.0,27.5,-18.9,0,100,0,0,0,4,42,CRITICAL,0
1779810068.549,17924,13,1,24,27,520504.0,3934976.0,32.7,-11.6,0,181,1,0,0,4,42,PERFORMANCE,1
1779810068.549,17926,5,1,15,24,3047112.0,261303.99999999997,24.1,-23.5,0,916,0,0,0,0,14,BUSINESS,2
1779810069.549,17922,13,1,27,27,186400.0,242432.0,27.9,-18.8,0,100,0,0,0,4,42,CRITICAL,0
1779810069.549,17924,13,1,24,27,521592.0,3874944.0,33.5,-11.7,0,183,1,0,0,4,42,PERFORMANCE,1
1779810069.549,17926,5,1,15,24,2697928.0,238936.0,24.3,-23.4,0,817,0,0,0,0,14,BUSINESS,2
1779810070.549,17922,13,1,27,27,186400.0,243200.0,28.2,-18.6,0,100,0,0,0,4,42,CRITICAL,0
1779810070.549,17924,13,1,24,27,526760.0,3939840.0,34.0,-11.4,0,187,1,0,0,4,42,PERFORMANCE,1
1779810070.549,17926,5,1,15,24,3222496.0,237736.0,24.2,-23.7,0,966,0,0,0,0,14,BUSINESS,2
1779810071.549,17922,13,1,27,27,186400.0,243200.0,28.3,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810071.549,17924,13,1,24,27,498656.0,3912704.0,34.1,-11.2,0,172,0,0,0,4,42,PERFORMANCE,1
1779810071.549,17926,5,1,15,24,3207488.0,226680.0,24.2,-23.8,0,962,0,0,0,0,14,BUSINESS,2
1779810072.549,17922,13,1,27,27,186400.0,243200.0,28.5,-18.2,0,100,0,0,0,4,42,CRITICAL,0
1779810072.549,17924,13,1,25,27,523912.00000000006,3871104.0,34.1,-11.2,0,182,3,0,0,4,42,PERFORMANCE,1
1779810072.549,17926,5,1,15,25,3207480.0,249400.0,24.4,-23.7,0,961,0,0,0,0,14,BUSINESS,2
1779810073.55,17922,13,1,27,27,186400.0,243200.0,28.3,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810073.55,17924,13,1,25,27,532168.0,3934080.0,34.1,-11.2,0,187,2,0,0,4,42,PERFORMANCE,1
1779810073.55,17926,5,1,15,25,3213000.0,245384.0,24.3,-23.7,0,963,0,0,0,0,14,BUSINESS,2
1779810074.55,17922,13,1,27,27,186400.0,242944.0,28.4,-18.2,0,100,0,0,0,4,42,CRITICAL,0
1779810074.55,17924,13,1,24,27,533544.0,4133760.0,34.0,-11.2,0,194,0,0,0,4,42,PERFORMANCE,1
1779810074.55,17926,5,1,15,24,2353216.0,254336.0,24.1,-23.6,0,716,0,0,0,0,14,BUSINESS,2
1779810075.55,17922,13,1,27,27,186400.0,243200.0,28.5,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810075.55,17924,13,1,25,27,525848.0,4093952.0,34.0,-11.2,0,182,2,0,0,4,42,PERFORMANCE,1
1779810075.55,17926,5,1,15,25,3199536.0,257232.00000000003,24.2,-23.7,0,958,0,0,0,0,14,BUSINESS,2
1779810076.55,17922,13,1,27,27,186400.0,243200.0,28.4,-18.2,0,100,0,0,0,4,42,CRITICAL,0
1779810076.55,17924,13,1,24,27,530336.0,3828480.0,34.0,-11.2,0,187,2,0,0,4,42,PERFORMANCE,1
1779810076.55,17926,5,1,15,25,3226016.0,247904.0,24.3,-23.8,0,968,0,0,0,0,14,BUSINESS,2
1779810077.551,17922,13,1,27,27,187328.0,243072.0,28.5,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810077.551,17924,13,1,24,27,539144.0,4047488.0,34.0,-11.2,0,193,2,0,0,4,42,PERFORMANCE,1
1779810077.551,17926,5,1,15,25,2683808.0,281384.0,24.2,-23.7,0,810,0,0,0,0,14,BUSINESS,2
1779810078.549,17922,13,1,27,27,195744.0,249984.0,28.4,-18.3,0,104,0,0,0,4,42,CRITICAL,0
1779810078.549,17924,13,1,24,27,523544.0,3888512.0,34.0,-11.2,0,184,2,0,0,4,42,PERFORMANCE,1
1779810078.549,17926,5,1,15,24,3203496.0,310864.0,24.1,-23.8,0,961,0,0,0,0,14,BUSINESS,2
1779810079.55,17922,13,1,27,27,186400.0,243200.0,28.7,-18.2,0,100,0,0,0,4,42,CRITICAL,0
1779810079.55,17924,13,1,24,27,511488.0,3731456.0,34.0,-11.2,0,177,1,0,0,4,42,PERFORMANCE,1
1779810079.55,17926,5,1,15,24,2708984.0,242664.0,24.2,-23.6,0,819,0,0,0,0,14,BUSINESS,2
1779810080.55,17922,13,1,27,27,186400.0,242944.0,28.5,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810080.55,17924,13,1,25,27,517816.00000000006,3934080.0,33.9,-11.2,0,181,3,0,0,4,42,PERFORMANCE,1
1779810080.55,17926,5,1,15,24,3081968.0,253040.0,23.9,-23.7,0,928,0,0,0,0,14,BUSINESS,2
1779810081.549,17922,13,1,27,27,186400.0,243200.0,28.6,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810081.549,17924,13,1,25,27,508872.0,3763328.0,33.9,-11.2,0,174,2,0,0,4,42,PERFORMANCE,1
1779810081.549,17926,5,1,15,24,2996360.0,308072.0,24.1,-23.7,0,903,0,0,0,0,14,BUSINESS,2
1779810082.551,17922,13,1,27,27,186400.0,243200.0,28.6,-18.3,0,100,0,0,0,4,42,CRITICAL,0
1779810082.551,17924,13,1,25,27,531928.0,3925248.0,33.9,-11.2,0,187,3,0,0,4,42,PERFORMANCE,1
